"year"|"conflictid_new"|"actor"|"conflict_type"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"theta_static"|"theta_sd_static"|"theta_upper_static"|"theta_low_static"|"theta_dynamic"|"theta_sd_dynamic"|"theta_upper_dynamic"|"theta_low_dynamic"|"max_prev"|"lag_ai_prev"|"lag_hrw_prev"|"lag_state_prev"|"lag_max_prev"|"lag_theta_static"|"lag_theta_sd_static"|"lag_theta_dynamic"|"lag_theta_sd_dynamic"
2014|259|"Rebels"|"intra"|"Iraq"|3|2|3|3|2.50286979281266|0.400287553556646|3.31924482459806|1.73765669903911|2.90637223514386|0.44730478298894|3.86065285376752|2.0778020432147|3|0|0|0|0|-0.434762594558812|0.801926815141606|0.193746427235518|0.728499681976751
2015|259|"Rebels"|"intra"|"Iraq"|1|3|3|3|2.21824795663583|0.44159777883222|3.08747978423536|1.34716671928427|2.61870928561194|0.48013447995655|3.62148375775851|1.7066954684143|3|3|2|3|3|2.50286979281266|0.400287553556646|2.90637223514386|0.44730478298894
1989|260|"Government"|"intra"|"Lebanon"|0|0|0|1|-0.412880521166599|0.775548388707474|0.901169896013363|-2.07890210760569|-0.29358393336215|0.830853819706213|1.14846387757778|-2.05645155588113|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|260|"Government"|"intra"|"Lebanon"|0|0|0|1|-0.421296327619689|0.773823308649065|0.907333733773608|-2.10040762215462|-0.0314323281767648|0.784296608417884|1.29738659014575|-1.65911818566632|0|0|0|0|0|-0.412880521166599|0.775548388707474|-0.29358393336215|0.830853819706213
1989|260|"Rebels"|"intra"|"Lebanon"|0|0|0|3|-0.412568561865019|0.788523761264456|0.939510642856623|-2.11958003860937|-0.275241555623537|0.834310309192158|1.19444701919633|-2.03893871475639|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|260|"Rebels"|"intra"|"Lebanon"|0|0|0|3|-0.416499288476411|0.793728837527831|0.955855305858012|-2.14233035021775|-0.0224595786234971|0.759520668848609|1.25990064158482|-1.69765917374825|0|0|0|0|0|-0.412568561865019|0.788523761264456|-0.275241555623537|0.834310309192158
1989|262|"Government"|"intra"|"Lao PDR"|0|0|0|1|-0.382286033849912|0.809415509726471|1.05229302391129|-2.09908523757716|-0.263306178756239|0.857884369248591|1.23735757844127|-2.03928616771344|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|262|"Government"|"intra"|"Lao PDR"|0|0|0|1|-0.373919952777683|0.7959278260965|0.993220202914833|-2.08083570261954|0.00520432793984185|0.797514485970705|1.40463630990456|-1.70161201368168|0|0|0|0|0|-0.382286033849912|0.809415509726471|-0.263306178756239|0.857884369248591
1989|262|"Rebels"|"intra"|"Lao PDR"|0|0|0|3|-0.371716751562282|0.811354787666833|1.03722164482445|-2.07377192837073|-0.255410374326373|0.833877308441311|1.21509289380198|-2.03052384582299|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|262|"Rebels"|"intra"|"Lao PDR"|0|0|0|3|-0.38684353381956|0.792141401922595|1.01294679473534|-2.08228962304537|0.00810883945628203|0.80907488742266|1.40289589344575|-1.76077448914444|0|0|0|0|0|-0.371716751562282|0.811354787666833|-0.255410374326373|0.833877308441311
1993|264|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.407123219710784|0.763133685221947|0.910931359719567|-2.00050296823039|-0.269942752216387|0.846875725243956|1.21525791787192|-2.10558952749136|0|0|0|0|0|-0.305980273987552|0.783989905113286|-0.193627500804542|0.846652948239084
1994|264|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.416176537116919|0.785172566331327|0.918271826120935|-2.14443275198762|-0.0240661941677274|0.771967658830027|1.28957859128153|-1.70771524618897|0|0|0|0|0|-0.407123219710784|0.763133685221947|-0.269942752216387|0.846875725243956
1995|264|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.433291206569339|0.813917157644416|0.95676846906242|-2.15699343911098|0.0456763225086866|0.764984167198788|1.33424084543567|-1.63814812813133|0|0|0|0|0|-0.416176537116919|0.785172566331327|-0.0240661941677274|0.771967658830027
1996|264|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.421664468538318|0.770567993517315|0.906305359784981|-2.06937943306966|0.113605030570218|0.74746195531042|1.38786857225687|-1.55804385735082|0|0|0|0|0|-0.433291206569339|0.813917157644416|0.0456763225086866|0.764984167198788
1997|264|"Government"|"intra"|"Myanmar"|1|0|1|1|1.0682476346243|0.399530938662105|1.82388721088812|0.25854374169141|1.48506015036151|0.404147154223313|2.26108384273718|0.673648905056457|1|0|0|0|0|-0.421664468538318|0.770567993517315|0.113605030570218|0.74746195531042
1998|264|"Government"|"intra"|"Myanmar"|0|0|1|1|0.522887251371679|0.525826588096075|1.43594875723151|-0.63916446108626|0.949107379230669|0.524234392192119|1.88526387113771|-0.224126566337838|1|1|0|1|1|1.0682476346243|0.399530938662105|1.48506015036151|0.404147154223313
1999|264|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.410658503182235|0.78167794002434|0.91021520035663|-2.08940580355602|0.0190314817024284|0.777707545832578|1.37229803883933|-1.72777076813762|0|0|0|1|1|0.522887251371679|0.525826588096075|0.949107379230669|0.524234392192119
2000|264|"Government"|"intra"|"Myanmar"|0|0|2|1|0.684597963875701|0.554202239286756|1.61832851456032|-0.5462587858864|1.18776078047655|0.511885817213874|2.09415093385503|0.0368889891548261|2|0|0|0|0|-0.410658503182235|0.78167794002434|0.0190314817024284|0.777707545832578
2001|264|"Government"|"intra"|"Myanmar"|0|0|1|1|0.516820587419658|0.553476839681005|1.47330605053333|-0.709224630403599|0.986784876697149|0.516017052153417|1.90089903832897|-0.161313736579398|1|0|0|2|2|0.684597963875701|0.554202239286756|1.18776078047655|0.511885817213874
2002|264|"Government"|"intra"|"Myanmar"|0|0|1|1|0.520176934960501|0.541359624954607|1.43207207599977|-0.689905286302947|1.00084683035423|0.499134215598175|1.88348935361902|-0.0863165880053712|1|0|0|1|1|0.516820587419658|0.553476839681005|0.986784876697149|0.516017052153417
2005|264|"Government"|"intra"|"Myanmar"|0|0|1|1|0.506357622870908|0.540094163929334|1.44973692579853|-0.672713579708626|0.81744791269237|0.556503038967003|1.73451277877736|-0.414945911086882|1|0|0|1|1|0.769435785617203|0.510636758457685|1.07900324379477|0.479670845973147
2006|264|"Government"|"intra"|"Myanmar"|0|0|1|1|0.522320157617374|0.528471212249504|1.41330833106194|-0.66343102875535|0.896189769209713|0.507996117194917|1.7794309915263|-0.225688275489353|1|0|0|1|1|0.506357622870908|0.540094163929334|0.81744791269237|0.556503038967003
2007|264|"Government"|"intra"|"Myanmar"|0|0|1|1|0.524514541121356|0.534241949637255|1.4274397343626|-0.648704881809742|0.942272390242612|0.519010775887743|1.83404073207311|-0.172903224095941|1|0|0|1|1|0.522320157617374|0.528471212249504|0.896189769209713|0.507996117194917
2008|264|"Government"|"intra"|"Myanmar"|0|1|1|1|1.08999352057464|0.4200184215477|1.88208159893096|0.178582446816843|1.48597644910884|0.403547787793798|2.25258012226314|0.679147294872179|1|0|0|1|1|0.524514541121356|0.534241949637255|0.942272390242612|0.519010775887743
2009|264|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.429652541610163|0.806047755585098|0.974106804947975|-2.14255599133551|0.172594854023383|0.725571988856829|1.41438861083491|-1.42316855200102|0|0|1|1|1|1.08999352057464|0.4200184215477|1.48597644910884|0.403547787793798
2010|264|"Government"|"intra"|"Myanmar"|0|0|1|1|0.51455608338271|0.542304853202954|1.43615835727431|-0.679473641363445|0.955147002134306|0.507557097755548|1.84203724044475|-0.187605566537106|1|0|0|0|0|-0.429652541610163|0.806047755585098|0.172594854023383|0.725571988856829
2011|264|"Government"|"intra"|"Myanmar"|0|0|3|1|0.772315169539618|0.545931446958201|1.74021037064665|-0.399698102845489|1.16728385283567|0.559008997269519|2.17745417298077|-0.0253041936764216|3|0|0|1|1|0.51455608338271|0.542304853202954|0.955147002134306|0.507557097755548
2013|264|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.431816646911604|0.789191570291626|0.885892913891808|-2.15599502509908|-0.300190971917013|0.844798996247577|1.18111469440234|-2.13138085197074|0|0|0|3|3|0.995871262883857|0.581501408334318|1.28237732279873|0.53578598545877
2015|264|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.405159161015405|0.764427963957194|0.909567763827528|-2.04174343709906|-0.291153378805726|0.840647734692535|1.18740134719905|-2.05116522712528|0|0|0|0|0|-0.317402918227236|0.812041525427218|0.0084336351994606|0.805122811832599
1993|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.428530726920966|0.78717578093572|0.928886724981039|-2.12422668175152|-0.286247216830775|0.82018364917917|1.14185175264421|-2.00174641025506|0|0|0|0|0|-0.312752962905706|0.814615289164784|-0.190508814661099|0.859617150784046
1994|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.434341439689866|0.815655321325663|0.934268551431479|-2.17620229263084|-0.0398317601285825|0.786243046448547|1.2942941142793|-1.73064339829312|0|0|0|0|0|-0.428530726920966|0.78717578093572|-0.286247216830775|0.82018364917917
1995|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.429415178437402|0.79800525970321|0.946261949947887|-2.10216929614527|0.0546363099059413|0.734975916819898|1.34191789215866|-1.52418669376228|0|0|0|0|0|-0.434341439689866|0.815655321325663|-0.0398317601285825|0.786243046448547
1996|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.416530555945702|0.786336295659797|0.930524220386602|-2.12144720360708|0.106687966040488|0.728020224611619|1.36048948454592|-1.48622592897095|0|0|0|0|0|-0.429415178437402|0.79800525970321|0.0546363099059413|0.734975916819898
1997|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.409439234452088|0.773774003680575|0.9208156279586|-2.11762789974082|0.172009967041258|0.733423570255038|1.42308498706532|-1.47703311734484|0|0|0|0|0|-0.416530555945702|0.786336295659797|0.106687966040488|0.728020224611619
1998|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.412751615545889|0.775600489194978|0.892682574434489|-2.10958327420289|0.0854275265583359|0.740932723307637|1.33613530324886|-1.57739700871152|0|0|0|0|0|-0.409439234452088|0.773774003680575|0.172009967041258|0.733423570255038
1999|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.420339105450346|0.773934892655299|0.916730412674181|-2.03459899488371|0.0320218272681466|0.7675640992052|1.31717459566739|-1.64151056873881|0|0|0|0|0|-0.412751615545889|0.775600489194978|0.0854275265583359|0.740932723307637
2000|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.405645220533252|0.790949424336014|0.961173043512765|-2.12041377796616|0.194968323396253|0.737944128434045|1.43836935870736|-1.42619336914148|0|0|0|0|0|-0.420339105450346|0.773934892655299|0.0320218272681466|0.7675640992052
2001|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.435876414930394|0.800161797309239|0.971345788101272|-2.16690390620967|0.172242024933102|0.737446561491322|1.42495703677938|-1.45322429597435|0|0|0|0|0|-0.405645220533252|0.790949424336014|0.194968323396253|0.737944128434045
2002|264|"Rebels"|"intra"|"Myanmar"|0|0|1|3|0.516878476522024|0.533720674889997|1.42858590904019|-0.63649935143197|0.997340133645456|0.516409901495841|1.91945866568986|-0.11743207555113|1|0|0|0|0|-0.435876414930394|0.800161797309239|0.172242024933102|0.737446561491322
2005|264|"Rebels"|"intra"|"Myanmar"|0|0|1|3|0.516666911663619|0.542193106406001|1.4382532675291|-0.656696267069042|0.822746094598348|0.538902667015563|1.79464146687292|-0.367635661232476|1|0|0|1|1|0.77356496461386|0.513611045788733|1.06675412640529|0.485423395791732
2006|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.435396486975204|0.798333691847409|0.919669150298193|-2.18549191539518|-0.0358826336902771|0.766428029278432|1.26220012313316|-1.67996509884944|0|0|0|1|1|0.516666911663619|0.542193106406001|0.822746094598348|0.538902667015563
2007|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.411770744755996|0.771333013690193|0.944209580521098|-2.06293752010996|0.0692837180467089|0.749516234288393|1.33861595362226|-1.57309056520073|0|0|0|0|0|-0.435396486975204|0.798333691847409|-0.0358826336902771|0.766428029278432
2008|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.419546190137721|0.784256982813824|0.884343655365898|-2.11587654320405|0.0994294568545972|0.74397536249036|1.35798409922678|-1.5225740129402|0|0|0|0|0|-0.411770744755996|0.771333013690193|0.0692837180467089|0.749516234288393
2009|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.414871971791685|0.790237370176304|0.953463521061628|-2.08592207917557|0.173702855460957|0.730049916845114|1.39871567667728|-1.43384414590922|0|0|0|0|0|-0.419546190137721|0.784256982813824|0.0994294568545972|0.74397536249036
2010|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.431192340494313|0.78644257254501|0.935142583226583|-2.08495140437693|0.0954093800982109|0.772708644367203|1.39726150821441|-1.63086197813424|0|0|0|0|0|-0.414871971791685|0.790237370176304|0.173702855460957|0.730049916845114
2011|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.439814035011744|0.820420835543221|0.994949491067705|-2.2115901410979|0.0334640568513451|0.739505681406019|1.29523190243195|-1.61274861472694|0|0|0|0|0|-0.431192340494313|0.78644257254501|0.0954093800982109|0.772708644367203
2013|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.423587506052043|0.796571758755636|0.964256749246506|-2.16363227314726|-0.275276132240514|0.810937154327615|1.13581342308331|-1.98223561464841|0|0|0|0|0|-0.320582708032288|0.809003511110535|-0.0200344602447054|0.784310299266377
2015|264|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.414762362991721|0.780381875558345|0.921415516887032|-2.10324920486169|-0.284607441732887|0.829880275671263|1.16386040717144|-2.0654553022259|0|0|0|0|0|-0.310682357237098|0.819294705389668|0.0156254421273698|0.794681014119184
2013|265|"Government"|"intra"|"Congo, Dem. Rep."|0|0|0|1|-0.40821293215475|0.792056521761312|0.950510877633131|-2.10240508453663|-0.288565033871927|0.839104209722154|1.16702708526296|-2.11695281981892|0|NA|NA|NA|NA|NA|NA|NA|NA
2014|265|"Government"|"intra"|"Congo, Dem. Rep."|3|0|0|1|0.877615045912739|0.572504169710906|1.94180940212841|-0.26303701204585|1.18454481309999|0.573853770397143|2.244051815556|-0.0302903940009906|3|0|0|0|0|-0.40821293215475|0.792056521761312|-0.288565033871927|0.839104209722154
2013|265|"Rebels"|"intra"|"Congo, Dem. Rep."|0|0|0|3|-0.425821274341326|0.801272227729208|0.949857760820338|-2.16444881232912|-0.291870226257354|0.829876077143518|1.18110752735788|-2.01498755325098|0|NA|NA|NA|NA|NA|NA|NA|NA
2014|265|"Rebels"|"intra"|"Congo, Dem. Rep."|0|0|0|3|-0.416127665009806|0.778907890966803|0.896515695896722|-2.08721204481116|-0.0307547834308361|0.767048705286995|1.27160056730288|-1.68540547881896|0|0|0|0|0|-0.425821274341326|0.801272227729208|-0.291870226257354|0.829876077143518
1989|267|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.365901021589321|0.799955302133052|1.05541535691662|-2.0584341783769|-0.255966399987396|0.826143712295748|1.20237554220336|-1.9916728583528|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|267|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.408470105904219|0.773682784398561|0.925957090103313|-2.08045255628439|-0.0504251027843964|0.777450566745486|1.26312381614223|-1.71816278440224|0|0|0|0|0|-0.365901021589321|0.799955302133052|-0.255966399987396|0.826143712295748
1991|267|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.432345153024435|0.801092832459137|0.956040554585218|-2.18164399370043|0.0684106137402329|0.748416535273301|1.31747358661952|-1.57725486399192|0|0|0|0|0|-0.408470105904219|0.773682784398561|-0.0504251027843964|0.777450566745486
1989|267|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.379115419336332|0.804036637353665|1.01554458020382|-2.05846391062806|-0.25460484036121|0.826149711519656|1.22382494145799|-1.97207643532571|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|267|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.422480323472308|0.816123877742019|0.968208516729181|-2.17091874713805|-0.0353689882637401|0.765981638150055|1.25953822710397|-1.71712833207915|0|0|0|0|0|-0.379115419336332|0.804036637353665|-0.25460484036121|0.826149711519656
1991|267|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.377590163887692|0.794332546905426|1.00061719457866|-2.08010443137469|0.106630617596878|0.769106577567666|1.43738295589558|-1.55546892443095|0|0|0|0|0|-0.422480323472308|0.816123877742019|-0.0353689882637401|0.765981638150055
1996|269|"Government"|"intra"|"Nepal"|1|0|1|1|1.26539564905715|0.451391864115906|2.12705018955221|0.356184092181826|1.56258155522076|0.44343579979544|2.40817728802299|0.64727742197209|1|NA|NA|NA|NA|NA|NA|NA|NA
1997|269|"Government"|"intra"|"Nepal"|0|0|1|1|0.638217987193874|0.566905414584447|1.64673162125898|-0.592212664123611|1.01922624710097|0.575474957912058|2.05009000897262|-0.18492587083945|1|1|0|1|1|1.26539564905715|0.451391864115906|1.56258155522076|0.44343579979544
1998|269|"Government"|"intra"|"Nepal"|0|0|1|1|0.635109939576227|0.555259210793699|1.59891010443286|-0.583355098640787|1.06123529536327|0.543427825386558|2.05384062497575|-0.103712526160111|1|0|0|1|1|0.638217987193874|0.566905414584447|1.01922624710097|0.575474957912058
1999|269|"Government"|"intra"|"Nepal"|0|0|1|1|0.64732909397441|0.563669663230201|1.65331843110537|-0.552713530006562|1.08473209487881|0.544508627091704|2.08537656497579|-0.107323112520635|1|0|0|1|1|0.635109939576227|0.555259210793699|1.06123529536327|0.543427825386558
2000|269|"Government"|"intra"|"Nepal"|0|0|1|1|0.651806109949861|0.553475935158583|1.65179992055544|-0.578447775577146|1.1232711846009|0.545589234354536|2.14350874270002|-0.0893440562243064|1|0|0|1|1|0.64732909397441|0.563669663230201|1.08473209487881|0.544508627091704
2001|269|"Government"|"intra"|"Nepal"|1|0|1|1|1.26546896506765|0.448759269054869|2.1138096034919|0.35386875803453|1.63869647786637|0.449034547646886|2.5106149989876|0.730822419775256|1|0|0|1|1|0.651806109949861|0.553475935158583|1.1232711846009|0.545589234354536
2002|269|"Government"|"intra"|"Nepal"|1|0|1|1|1.26789081093624|0.459098495080168|2.15565794407854|0.309603237643279|1.62809125326669|0.463462963907218|2.53539071034795|0.71552317525044|1|1|0|1|1|1.26546896506765|0.448759269054869|1.63869647786637|0.449034547646886
2003|269|"Government"|"intra"|"Nepal"|1|0|1|1|1.06558846357157|0.402215355138401|1.82764586669191|0.201201047444554|1.48899175591091|0.399494860550234|2.27131105571579|0.664915978644736|1|1|0|1|1|1.26789081093624|0.459098495080168|1.62809125326669|0.463462963907218
2004|269|"Government"|"intra"|"Nepal"|2|0|1|1|1.27340495218568|0.437235778624727|2.09730093276332|0.367239087036704|1.67760064496584|0.43846299456026|2.52482314004028|0.796467395449082|2|1|0|1|1|1.06558846357157|0.402215355138401|1.48899175591091|0.399494860550234
2005|269|"Government"|"intra"|"Nepal"|0|1|1|1|1.09005765613152|0.420186415572142|1.85854701083849|0.202929978498836|1.51475513951523|0.392518380443901|2.27136447222229|0.702809620233371|1|2|0|1|2|1.27340495218568|0.437235778624727|1.67760064496584|0.43846299456026
2006|269|"Government"|"intra"|"Nepal"|0|1|0|1|0.695664226359677|0.499127727004072|1.58059914044137|-0.389782517881644|1.15840093117393|0.498923490666646|2.03523955845058|0.102261829017056|1|0|1|1|1|1.09005765613152|0.420186415572142|1.51475513951523|0.392518380443901
1996|269|"Rebels"|"intra"|"Nepal"|0|0|0|3|-0.362139775770061|0.772231670649795|1.00523209128806|-2.02599854326662|-0.250180029061336|0.848582198364313|1.21305904265203|-2.05150472933288|0|NA|NA|NA|NA|NA|NA|NA|NA
1997|269|"Rebels"|"intra"|"Nepal"|0|0|0|3|-0.373072381205483|0.816342790799179|1.0641349249443|-2.04875759270628|0.010423338554732|0.783867258502121|1.37525384387441|-1.65948966264591|0|0|0|0|0|-0.362139775770061|0.772231670649795|-0.250180029061336|0.848582198364313
1998|269|"Rebels"|"intra"|"Nepal"|0|0|0|3|-0.36674140636717|0.789304331713384|1.04767022155786|-2.00479360763447|0.0966875733204289|0.775966384489144|1.45075800746582|-1.57579532936685|0|0|0|0|0|-0.373072381205483|0.816342790799179|0.010423338554732|0.783867258502121
